Id	Entry	Left	Right	LeftStoich	RightStoich
1712482	META:RXN-7828	1554624 1545483	1583294 1572800 1576749	1.0 1.0	1.0 1.0 1.0
1712485	META:RXN66-304	1539205 1572800 1586414 1569568	1583219 1610854 1539350	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1712486	META:RXN-7836	1551405	1590993	1.0	1.0
1712489	META:RXN-7834	1554624 1600052	1576925 1562255	1.0 1.0	1.0 1.0
1712491	META:RXN-7835	1546955 1569568	1572800 1610854 1551405	1.0 1.0	1.0 1.0 1.0
1712493	META:RXN-6501	1560602 1582465	1563930 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1712495	META:RXN-7832	1576974 1545483	1572800 1576910 1583294	1.0 1.0	1.0 1.0 1.0
1712498	META:RXN-7830	1615652 1554624	1572800 1583294 1576974	1.0 1.0	1.0 1.0 1.0
1712499	META:3.4.23.41-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1712501	META:RXN-7819	1586414 1569568 1590477	1610854 1583219 1586165 1549494	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1712504	META:2.7.1.127-RXN	1611946 1591682	1572800 1610535 1561871	1.0 1.0	1.0 1.0 1.0
1714273	META:RXN-5041	1563457 1538434	1613252 1572800 1610842	1.0 1.0	1.0 1.0 1.0
1714275	META:DIMESULFREDUCT-RXN	1546972 1552590	1599007 1561783 1583219	1.0 1.0	1.0 1.0 1.0
1714277	META:TRANS-RXN0-234	1714699 1599007 1572800	1546972	2.0 1.0 2.0	1.0
1714278	META:RXN0-5262	1572800 1552590 1714699	1583219 1561783	2.0 1.0 2.0	1.0 1.0
1714281	META:N-FERULOYLGLYCINE-DEACYLASE-RXN	1583219 1548049	1543827 1588225	1.0 1.0	1.0 1.0
1714284	META:3.1.26.9-RXN	1583219 1616165	1543698	1.0 1.0	-1.0
1714286	META:PRPPSYN-RXN	1611946 1577673	1559179 1572800 1611144	1.0 1.0	1.0 1.0 1.0
1714292	META:GALACTURIDYLYLTRANS-RXN	1613677 1545483	1536927 1612066	1.0 1.0	1.0 1.0
1714298	META:DTDPDEHYDRHAMEPIM-RXN	1583857	1543373	1.0	1.0
1716864	META:RXN-4225	1555913 1569568 1586414 1572800	1605156 1583219 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1716865	META:ACID--COA-LIGASE-GDP-FORMING-RXN	1609858 1562255 1544315	1542760 1543606 1541200	1.0 1.0 1.0	1.0 1.0 1.0
1716868	META:RXN-4224	1548333 1572800 1569568	1610854 1548343	1.0 1.0 1.0	1.0 1.0
1716869	META:RXN-6883	1586414 1578600	1595301 1583219	1.0 2.0	2.0 2.0
1716871	META:RXN0-5244	1572800 1595301 1714699	1578600	2.0 1.0 2.0	1.0
1716874	META:RXN-4221	1551267	1548333	1.0	1.0
1716875	META:RXN-527	1603463 1586414 1560517	1551441 1561581 1583219 1578640	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1716877	META:HOMOGLUTATHIONE-SYNTHASE-RXN	1595401 1608388 1611946	1542760 1572800 1616445 1610535	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1716881	META:MALTET-RXN	1592771 1583219	1543770 1542102	1.0 1.0	1.0 1.0
1716882	META:3.4.21.46-RXN	1583219 1616451	1616454 1616452	1.0 1.0	1.0 1.0
1716885	META:GALACTONDEHYDRAT-RXN	1589528	1574421 1583219	1.0	1.0 1.0
1716890	META:RXN-4209	1586414 1551164 1572800 1569568	1583219 1551160 1610854	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1716892	META:RXN-4208	1583509 1551150	1551164 1581978	1.0 1.0	1.0 1.0
1716893	META:R465-RXN	1546236 1583219	1533314 1546215 1572800	1.0 1.0	1.0 1.0 1.0
1716894	META:RXN-4210	1610854 1551267	1572800 1551160 1569568	1.0 1.0	1.0 1.0 1.0
1716895	META:FMN-RED-RXN	1568868 1616456	1616461 1572364	1.0 1.0	1.0 1.0
1722848	META:RXN-15776	1583219 1556467	1565108 1572800 1606594	1.0 1.0	1.0 1.0 1.0
1722850	META:RXN-15777	1580956 1586414	1572800 1580947 1590160	1.0 1.0	1.0 1.0 1.0
1722851	META:ANTHRANILATE-N-MALONYLTRANSFERASE-RXN	1600052 1603301	1562255 1560665	1.0 1.0	1.0 1.0
1722854	META:RXN-15778	1592062 1607347	1610443 1583219 1580956	1.0 1.0	1.0 1.0 1.0
1722855	META:RXN-13119	1543796 1601665	1551542 1566586	1.0 1.0	1.0 1.0
1722857	META:RXN-13118	1572364 1601652	1568868 1572800 1601665	1.0 1.0	1.0 1.0 1.0
1722859	META:RXN-15779	1616974 1611946 1570869	1596787 1570608 1611144	1.0 1.0 1.0	1.0 1.0 1.0
1722860	META:RXN-14449	1596539 1570797 1572800	1596382 1543770	1.0 1.0 1.0	1.0 1.0
1722862	META:GLUTACONYL-COA-DECARBOXYLASE-RXN	1546009 1572800	1600770 1551441	1.0 1.0	1.0 1.0
1722864	META:GLUTARYL-COA-DEHYDROGENASE-RXN	1599047 1615933	1615939 1600770 1551441	1.0 1.0	1.0 1.0 1.0
1722866	META:Protein-DNA-Binding-Reactions				
1722867	META:TRANS-RXN-240	1599931 1572800 1586414	1578736 1572800 1583219	2.0 5.0 1.0	2.0 5.0 2.0
1722868	META:RXN-15783	1616976 1600052	1562255 1560620	1.0 1.0	1.0 1.0
1722869	META:RXN-15784	1577915 1571879	1551441 1580985 1616976 1583219	1.0 1.0	1.0 1.0 1.0 1.0
1722870	META:RXN-14450	1570797 1572800 1571017	1543770 1599944	1.0 1.0 1.0	1.0 1.0
1722871	META:RXN-15785	1580985 1572364	1568868 1580990 1572800	1.0 1.0	1.0 1.0 1.0
1722872	META:RXN-15786	1580990 1597028	1581000 1541356 1572800	1.0 1.0	1.0 1.0 1.0
1722873	META:SPERMACTRAN-RXN	1533633 1572576	1572800 1562255 1550130	1.0 1.0	1.0 1.0 1.0
1722876	META:RXN-13124	1550908 1601614	1583294 1613172 1572800	1.0 1.0	1.0 1.0 1.0
1722878	META:RXN-14455	1533958 1611946 1583219	1542760 1610535 1533958 1572800	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734241	META:RXN1F-167	1603463 1586414 1553275	1551441 1554782 1578640	1.0 1.0 1.0	1.0 1.0 1.0
1734242	META:RXN1F-166	1569568 1572800 1586414 1609428	1610854 1609443 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734243	META:RXN-14800	1606914	1606902	1.0	1.0
1734246	META:RXN-14804	1606844	1588712	1.0	1.0
1734248	META:RXN-14803	1562255 1606853	1606844 1572576	1.0 1.0	1.0 1.0
1734249	META:RXN-14802	1563457 1606859	1606853 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1734250	META:RXN-14801	1583219 1606902	1606859	1.0 1.0	1.0
1734252	META:TRANS-RXN-211	1543802 1598848	1598848 1543802	1.0 1.0	1.0 1.0
1734253	META:TRANS-RXN-210	1542760 1543319	1543319 1542760	1.0 1.0	1.0 1.0
1734254	META:TRANS-RXN-213	1589894 1607827	1607827 1589894	1.0 1.0	1.0 1.0
1734255	META:TRANS-RXN-214	1610842 1563196 1572800 1595301	1563196 1578600 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734257	META:AMPSYN-RXN	1562111	1611144 1542260	1.0	1.0 1.0
1734264	META:NAD+-ADP-RIBOSYLTRANSFERASE-RXN	1586659 1563457	1605689 1586659 1572800	-1.0 1.0	1.0 -1.0 1.0
1734267	META:2.1.1.71-RXN	1597028 1560964	1572800 1563143 1541356	1.0 1.0	1.0 1.0 1.0
1734269	META:RXN-14811	1606714	1582789	1.0	1.0
1734270	META:ALDOSE-BETA-FRUCTOSYLTRANSFERASE-RXN	1557797 1533234	1533234 1557797	1.0 1.0	1.0 1.0
1734272	META:RXN-14810	1556476	1543744	1.0	1.0
1734273	META:THIAMIN-OXIDASE-RXN	1583219 1586414 1536031	1576194 1572800 1590160	1.0 2.0 1.0	1.0 1.0 2.0
1734276	META:1.6.5.4-RXN	1610842 1557966	1554939 1563457 1572800	1.0 2.0	2.0 1.0 1.0
1734279	META:RXN-14815	1595440	1608830	1.0	1.0
1734280	META:RXN-14814	1594148 1572800 1611946	1570608 1598191	1.0 1.0 1.0	1.0 1.0
1734282	META:RXN1F-170	1586414 1603463 1609846	1609443 1578640 1551441	1.0 1.0 1.0	1.0 1.0 1.0
1734285	META:RXN-14813	1606696	1615731	1.0	1.0
1734286	META:RXN-14812	1608854	1593981	1.0	1.0
1734287	META:RXN-14808	1606753	1548487	1.0	1.0
1734288	META:RXN-14807	1594935	1596841	1.0	1.0
1734289	META:RXN-14806	1596841	1608887	1.0	1.0
1734290	META:TRANS-RXN-200	1547622 1572800	1572800 1547622	1.0 1.0	1.0 1.0
1734291	META:RXN-14805	1588712 1583219	1606824	1.0 1.0	1.0
1734292	META:BIS5-ADENOSYL-TRIPHOSPHATASE-RXN	1583219 1600469	1611144 1572800 1610535	1.0 1.0	1.0 2.0 1.0
1734295	META:TRANS-RXN-202	1558106 1572800	1572800 1558106	1.0 1.0	1.0 1.0
1734296	META:TRANS-RXN-201	1542228 1572800	1572800 1542228	1.0 1.0	1.0 1.0
1734297	META:TRANS-RXN-204	1547417 1572800	1547417 1572800	1.0 1.0	1.0 1.0
1734298	META:RXN-14809	1585297	1548487	1.0	1.0
1734299	META:TRANS-RXN-203	1572800 1610256	1610256 1572800	1.0 1.0	1.0 1.0
1734300	META:TRANS-RXN-206	1601252 1572800	1601252 1572800	1.0 1.0	1.0 1.0
1734301	META:TRANS-RXN-205	1542194 1572800	1542194 1572800	1.0 1.0	1.0 1.0
1734302	META:TRANS-RXN-208	1572800 1554939	1554939 1572800	1.0 1.0	1.0 1.0
1734303	META:TRANS-RXN-207	1541507 1572800	1572800 1541507	1.0 1.0	1.0 1.0
1734304	META:TRANS-RXN-209	1543485 1542760	1543485 1542760	1.0 1.0	1.0 1.0
1734305	META:PROPANEDIOL-PHOSPHATE-DEHYDROGENASE-RXN	1595965 1563457	1610842 1540493 1572800	1.0 1.0	1.0 1.0 1.0
1734308	META:R62-RXN	1572800 1594862	1551441 1554672	1.0 1.0	1.0 1.0
1734309	META:CORTISOL-O-ACETYLTRANSFERASE-RXN	1572576 1583618	1562255 1560728	1.0 1.0	1.0 1.0
1734312	META:1.14.13.84-RXN	1586414 1568868 1560840	1572364 1544343 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1734315	META:RXN-14822	1603463 1608778 1586414	1551441 1563187 1586812 1578640	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734317	META:RXN-14821	1586414 1603463 1608769	1572092 1551441 1578640 1586812	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734319	META:RXN-14820	1603463 1586414 1608773	1551441 1586812 1578640 1563187	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734320	META:SUCCINYLDIAMINOPIMTRANS-RXN	1581537 1603463	1543802 1543906	1.0 1.0	1.0 1.0
1734323	META:RXN-14826	1597028 1608729	1608722 1572800 1541356	1.0 1.0	1.0 1.0 1.0
1734324	META:APIOSE-1-REDUCTASE-RXN	1557194 1563457	1572108 1610842	1.0 1.0	1.0 1.0
1734327	META:RXN-14825	1545010 1608732	1608745 1572800 1580765	1.0 1.0	1.0 1.0 1.0
1734328	META:RXN-14824	1572800 1586414 1608786 1569568	1545010 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734330	META:RXN-14823	1586414 1603463 1608764	1551441 1586812 1572092 1578640	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734331	META:RXN-1685	1611946 1538151	1610535 1572800 1552344	1.0 1.0	1.0 1.0 1.0
1734332	META:RXN-14819	1572364 1594034	1586802 1572800 1568868	1.0 1.0	1.0 1.0 1.0
1734334	META:RXN0-5098	1556815 1611946 1562748	1572800 1570608 1563972 1611144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734370	META:UNSPECIFIC-MONOOXYGENASE-RXN	1543072 1586414 1617018	1574153 1583219 1617021	-1.0 1.0 1.0	-1.0 1.0 1.0
1734374	META:2.4.1.164-RXN	1553567 1560602	1572800 1583294 1610570	1.0 1.0	1.0 1.0 1.0
1734377	META:--MENTHOL-MONOOXYGENASE-RXN	1569568 1572800 1586414 1541273	1583219 1610854 1577945	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734380	META:2.4.1.65-RXN	1574622 1603694	1543606 1597087 1572800	1.0 1.0	1.0 1.0 1.0
1734383	META:2.7.11.27-RXN	1611946 1617025 1583219	1617023 1610535 1572800	1.0 1.0 1.0	1.0 1.0 2.0
1734385	META:LINABSPON-RXN	1553603	1593700 1533314 1572800	1.0	1.0 1.0 1.0
1734386	META:ERYTH4PDEHYDROG-RXN	1588391 1563457 1583219	1556082 1572800 1610842	1.0 1.0 1.0	1.0 2.0 1.0
1734390	META:GLUTARYL-COA-DEHYDROG-RXN	1615933 1572800 1599047	1615939 1546009	1.0 1.0 1.0	1.0 1.0
1734392	META:ALANINE-AMINOTRANSFERASE-RXN	1559642 1603463	1543802 1586812	1.0 1.0	1.0 1.0
1734399	META:KETOTETROSE-PHOSPHATE-ALDOLASE-RXN	1590919	1590710 1596943	1.0	1.0 1.0
1734402	META:3.4.21.62-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1734413	META:2.3.1.159-RXN	1564149 1600052	1562255 1533772 1551441	1.0 3.0	4.0 1.0 3.0
1734416	META:RXN0-5297	1608566 1583219	1562576 1543778	1.0 1.0	1.0 1.0
1734418	META:CYSTEINE-AMINOTRANSFERASE-RXN	1603463 1534773	1543802 1581553	1.0 1.0	1.0 1.0
1734422	META:RXN0-5294	1596474 1570356	1569299 1583219	1.0 1.0	1.0 1.0
1734423	META:RXN0-5295	1583219 1608513	1556227 1543778	1.0 1.0	1.0 1.0
1734425	META:RXN0-5298	1554955	1569314	1.0	1.0
1734428	META:RXN0-5292	1608841 1583219	1542760 1567689	1.0 1.0	1.0 1.0
1734430	META:METHIONINE-DECARBOXYLASE-RXN	1561087 1572800	1551856 1551441	1.0 1.0	1.0 1.0
1733665	META:3.1.25.1-RXN	1584355 1583219	1610510	1.0 1.0	1.0
1733667	META:THIAMINASE-RXN	1536031 1583219	1572800 1581271 1546662	1.0 1.0	1.0 1.0 1.0
1733671	META:RXN-13502	1569568 1572800 1586414 1610087	1610854 1583219 1610051	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1733673	META:RXN-14833	1609335 1597028	1541356 1608705 1572800	1.0 1.0	1.0 1.0 1.0
1733675	META:RXN-14832	1597028 1609317	1541356 1609295 1572800	1.0 1.0	1.0 1.0 1.0
1733676	META:RXN-13501	1572800 1610074 1586414 1569568	1610854 1610087 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1733677	META:RXN-14831	1597028 1609321	1541356 1608761	1.0 1.0	1.0 1.0
1733680	META:RXN-13500	1583080 1586414 1572800 1569568	1610074 1583219 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1733681	META:RXN-14830	1572800 1569568 1608705 1586414	1545145 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1733683	META:RXN3O-127	1610854 1583219 1578411	1572800 1569568 1543802 1569673	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1733686	META:RXN-13506	1539946 1572800 1586414 1569568	1610854 1583219 1609380	1.0 2.0 3.0 3.0	3.0 4.0 1.0
1733688	META:RXN-13492	1572800 1569568 1539946 1586414	1610854 1583219 1539865	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1733689	META:RXN-13493	1586414 1572800 1569568 1539865	1610854 1609359 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1733690	META:RXN-13494	1569568 1609359 1586414	1583219 1609380 1610854	1.0 1.0 1.0	1.0 1.0 1.0
1733691	META:RXN-14837	1609274 1545483	1572800 1609277 1583294	1.0 1.0	1.0 1.0 1.0
1733693	META:RXN-13505	1610027 1569568 1586414	1610854 1583219 1585030	1.0 1.0 1.0	1.0 1.0 1.0
1733694	META:RXN-13509	1586414 1544093 1569568 1572800	1585030 1583219 1610854	3.0 1.0 3.0 2.0	1.0 4.0 3.0
1733695	META:RXN-14835	1565108 1592548	1562255 1599792	1.0 1.0	1.0 1.0
1733761	META:RXN-13520	1611697 1545483	1611616 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1733762	META:RXN-14851	1609072 1609060	1580765 1572800 1603995	1.0 1.0	1.0 1.0 1.0
1733764	META:RXN-14850	1553132	1572070	1.0	1.0
1733765	META:TAUROCYAMINE-KINASE-RXN	1615246 1611946	1544481 1610535 1572800	1.0 1.0	1.0 1.0 2.0
1733768	META:RXN-13524	1584684 1586414 1581161	1556679 1572800 1583219 1611547	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1733770	META:RXN-14855	1572800 1569568 1586414 1545145	1583219 1545023 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1733772	META:RXN-14854	1586414 1609008	1572800 1616825 1609321	1.0 1.0	2.0 1.0 1.0
1733773	META:RXN-13523	1584701 1559642	1586812 1584689	1.0 1.0	1.0 1.0
1733774	META:RXN-14853	1608786 1609081	1572800 1580765 1604803	1.0 1.0	1.0 1.0 1.0
1733776	META:RXN-13522	1589969	1611596 1570608	1.0	1.0 1.0
1733778	META:RXN-13521	1611616 1545483	1572800 1611663 1583294	1.0 1.0	1.0 1.0 1.0
1733779	META:RXN-14852	1609013 1604803	1580765 1609072 1572800	1.0 1.0	1.0 1.0 1.0
1733780	META:RXN-13528	1572800 1550278 1597028	1561087 1611458	1.0 1.0 1.0	1.0 1.0
1733781	META:RXN-14859	1610854 1545010	1572800 1569568 1609834	1.0 1.0	1.0 1.0 1.0
1733783	META:RXN-14858	1608961 1583219	1608935 1581271 1572800	1.0 1.0	1.0 1.0 1.0
1733785	META:RXN-13527	1611554 1556679	1611547 1581161 1572800	1.0 1.0	1.0 1.0 1.0
1733786	META:RXN-14857	1583219 1608953	1546662 1608921 1572800	1.0 1.0	1.0 1.0 2.0
1733787	META:RXN-13526	1556679 1611567	1581161 1611579	1.0 1.0	1.0 1.0
1733788	META:RXN-13525	1586414 1584684 1581161	1583219 1611579 1556679	1.0 1.0 1.0	1.0 1.0 1.0
1733789	META:RXN-14856	1583219 1608745	1565108 1572800 1609317	1.0 1.0	1.0 1.0 1.0
1733790	META:RXN0-5268	1572800 1586414 1578600	1595301 1583219 1572800	8.0 1.0 2.0	2.0 2.0 8.0
1733791	META:RXN-12164	1586414 1572800 1546972	1572800 1583219 1599007	1.0 8.0 2.0	8.0 2.0 2.0
1734624	META:RXN-12154	1583219 1609104	1607598 1542760	1.0 1.0	1.0 1.0
1734625	META:2.7.11.7-RXN	1611946 1617545	1610535 1617547	1.0 1.0	1.0 1.0
1734627	META:RXN0-5227	1616757 1583219	1596785 1617523	1.0 1.0	1.0 1.0
1734629	META:FATTY-ACYL-ETHYL-ESTER-SYNTHASE-RXN	1610821 1583219	1565186 1572800 1559295	1.0 1.0	1.0 1.0 1.0
1734632	META:RXN-12159	1607598 1569568 1583219	1572800 1610854 1607649	1.0 2.0 1.0	2.0 2.0 1.0
1734634	META:ACETOACETATE--COA-LIGASE-RXN	1569079 1562255 1611946	1596866 1611144 1570608	1.0 1.0 1.0	1.0 1.0 1.0
1734637	META:RXN0-5228	1617530	1617549	1.0	1.0
1734640	META:RXN0-6556	1611946 1717315	1734641 1570608	1.0 1.0	1.0 1.0
1734642	META:RXN0-5225	1583219 1570468	1616757 1570481	1.0 1.0	1.0 1.0
1734643	META:RXN-12157	1605403 1583219 1610854	1569568 1572800 1609077	1.0 1.0 1.0	1.0 2.0 1.0
1734644	META:RXN-13489	1572800 1544093 1586414 1569568	1610854 1539893 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734646	META:RXN0-5226	1570481 1583219	1598794 1615693	1.0 1.0	1.0 1.0
1734648	META:RXN-13488	1569568 1586414 1572800 1609478	1610854 1609492 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734649	META:RXN-12158	1572364 1597965	1572800 1593519 1568868	1.0 1.0	1.0 1.0 1.0
1734651	META:ARYLDIALKYLPHOSPHATASE-RXN	1610887 1583219	1596068 1568021	1.0 1.0	1.0 1.0
1734652	META:RXN0-5229	1563457 1570476	1572800 1610842 1579109	1.0 1.0	1.0 1.0 1.0
1734655	META:RXN0-6550	1600669 1583219	1565019 1587455	1.0 1.0	1.0 1.0
1734753	META:RXN0-5209	1611946 1572800 1610535	1600469 1570608	1.0 1.0 1.0	1.0 1.0
1734754	META:RXN0-5208	1611946 1572800 1611946	1570608 1595292	1.0 1.0 1.0	1.0 1.0
1734756	META:R467-RXN	1546226 1572800 1583219	1567035 1571684	1.0 1.0 1.0	1.0 1.0
1734757	META:RXN0-5201	1572800 1608388	1572800 1608388	1.0 1.0	1.0 1.0
1734758	META:RXN0-5202	1572800 1559642	1559642 1572800	1.0 1.0	1.0 1.0
1734759	META:RXN0-5200	1587234 1615714	1540728 1592862	1.0 1.0	1.0 1.0
1734760	META:FEMOFECP-RXN	1611946 1616534 1616331	1542760 1616327 1610535 1616527	16.0 1.0 1.0	16.0 1.0 16.0 1.0
1734761	META:ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN	1583219 1609982 1572364	1572800 1568868 1609858	1.0 1.0 1.0	2.0 1.0 1.0
1734762	META:RXN-12184	1611946 1597053 1562255	1570608 1605529 1611144	1.0 1.0 1.0	1.0 1.0 1.0
1734763	META:RXN-12185	1572288 1562255 1611946	1605529 1570608 1611144	1.0 1.0 1.0	1.0 1.0 1.0
1734764	META:RXN-12182	1561929 1569568	1610854 1596451	1.0 2.0	2.0 1.0
1734765	META:2.4.1.228-RXN	1612066 1600894	1595655 1572800 1583294	1.0 1.0	1.0 1.0 1.0
1734768	META:RXN-12183	1605529 1600052 1572800	1551441 1562255 1561929	1.0 3.0 2.0	3.0 4.0 1.0
1734769	META:RXN-12188	1572097 1583219	1546285 1538151	1.0 1.0	1.0 1.0
1734771	META:HYDROPEROXIDE-DEHYDRATASE-RXN	1554581 1572800	1583219 1562221	1.0 2.0	1.0 1.0
1734773	META:RXN-12189	1534517 1597028	1541356 1609723	1.0 1.0	1.0 1.0
1734776	META:RXN-12186	1576833 1569568 1572800 1586414	1583219 1610854 1597053	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1734777	META:RXN0-6525	1617554 1583219	1544025	1.0 -1.0	-1.0
1734778	META:RXN0-6526	1583219 1617556	1616255	1.0 1.0	2.0
1734780	META:RXN0-6523	1617560 1583219	1616255	1.0 1.0	2.0
1734781	META:RXN0-6524	1617562 1583219	1617564 1611144	1.0 -1.0	1.0 -1.0
1734782	META:RXN0-6529	1617567 1583219	1616255	1.0 1.0	2.0
1734784	META:CARNOSINE-SYNTHASE-RXN	1608388 1546579 1611946	1572800 1542760 1617570 1610535	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1734788	META:RXN0-6527	1617574	1616255	1.0	2.0
1734789	META:1.1.1.134-RXN	1610854 1556750	1572800 1569568 1543373	1.0 1.0	1.0 1.0 1.0
1734792	META:RXN0-6528	1583219 1617575	1616255	1.0 1.0	2.0
1734793	META:4.1.1.38-RXN	1538441 1570608	1543319 1551441 1542760	1.0 1.0	1.0 1.0 1.0
1734797	META:RXN0-6521	1583219 1617577	1616255 1617579	-1.0 1.0	-1.0 1.0
1734798	META:RXN0-6522	1583219 1617581	1616255 1617583	2.0 1.0	2.0 1.0
1734799	META:DIGLUCO-DOCOSANOATE-ACETYLATION-RXN	1572576 1601879	1615836 1562255	1.0 1.0	1.0 1.0
1734800	META:RXN-12181	1541712	1575045	1.0	1.0
1734801	META:RXN-12196	1583219 1584300	1572800 1542760 1583294	1.0 1.0	1.0 1.0 1.0
1734802	META:RXN-12199	1584300 1583219	1542760 1572800 1583969	1.0 2.0	2.0 2.0 1.0
1734803	META:RXN-12193	1538151 1572097	1546285 1572097	1.0 -1.0	1.0 -1.0
1734804	META:RXN-12197	1583294 1583219	1583969 1542760 1572800	1.0 1.0	1.0 1.0 1.0
1734805	META:RXN0-6515	1575448 1597028	1599713 1541356 1572800	1.0 1.0	1.0 1.0 1.0
1734807	META:RXN0-6512	1571957 1572576	1571901 1562255	1.0 1.0	1.0 1.0
1734809	META:RXN0-6513	1576398	1571957 1583219	1.0	1.0 1.0
1734811	META:ALKANE-1-MONOOXYGENASE-RXN	1616273 1562830 1572800 1586414	1616278 1583219 1581402	2.0 1.0 2.0 1.0	2.0 1.0 1.0
1734813	META:LEUCINE-23-AMINOMUTASE-RXN	1558348	1536791	1.0	1.0
1721152	META:RXN-13754	1563599 1597028	1572800 1605071 1541356	1.0 2.0	2.0 1.0 2.0
1721153	META:RXN0-384	1583219 1604915	1604199 1572800 1570608	1.0 1.0	1.0 1.0 1.0
1721155	META:RXN-14258	1597028 1563599	1572800 1541356 1534736	1.0 1.0	1.0 1.0 1.0
1721157	META:RXN-15589	1597689 1601785	1604344 1572800 1608499	1.0 1.0	1.0 1.0 1.0
1721158	META:RXN-15580	1554702	1598043 1551441 1612542	1.0	1.0 1.0 1.0
1721159	META:RXN-14264	1572800 1610733 1541014	1552490 1613217	1.0 1.0 1.0	1.0 1.0
1721162	META:RXN-15596	1714699 1595415	1595429	1.0 1.0	1.0
1721163	META:RXN-12075	1595415 1617281	1595429 1617284	1.0 1.0	1.0 1.0
1721164	META:RXN-15598	1595415 1554939	1595429 1557966	1.0 1.0	1.0 1.0
1721165	META:RXN-15597	1714699 1557966	1554939	1.0 1.0	1.0
1721166	META:RXN-14263	1583219 1537210	1614686 1572800 1605543	1.0 1.0	1.0 1.0 1.0
1721170	META:RXN-14262	1595287 1541014 1572800	1573571 1613217	1.0 1.0 1.0	1.0 1.0
1721172	META:RXN-15599	1549611	1604336	1.0	1.0
1721173	META:RXN-14261	1593781 1543770	1601100 1546285	1.0 1.0	1.0 1.0
1721174	META:RXN-14268	1572576 1595287	1595832 1555056	1.0 1.0	1.0 1.0
1721176	META:RXN-15592	1572800 1604340 1569568 1586414	1604336 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1721177	META:RXN-14267	1594980 1583219	1559642 1598995	1.0 1.0	1.0 1.0
1721180	META:RXN-15593	1604336 1586414 1603463	1551441 1578640 1604332	1.0 1.0 1.0	1.0 1.0 1.0
1721181	META:RXN-14266	1602533	1583219 1611185	1.0	1.0 1.0
1721183	META:RXN-15594	1597028 1604332	1572800 1541356 1604328	1.0 1.0	1.0 1.0 1.0
1722592	META:1.14.13.79-RXN	1569568 1586414 1572800 1609461	1583219 1609400 1610854	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1722593	META:RXN1F-160	1572800 1609400 1586414 1569568	1610854 1609421 1583219	1.0 1.0 1.0 1.0	1.0 1.0 2.0
1722594	META:RXN1F-161	1609421 1586414 1569568	1541332 1583219 1610854	1.0 1.0 1.0	1.0 1.0 1.0
1722596	META:PYRIDOXKIN-RXN	1586827 1611946	1536940 1610535 1572800	1.0 1.0	1.0 1.0 1.0
1722600	META:RXN-13188	1586414 1568868 1572800 1607479	1538806 1583219 1572364	3.0 3.0 2.0 1.0	1.0 4.0 3.0
1722602	META:1.14.13.72-RXN	1568868 1586414 1607479 1572800	1572364 1538796 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1722603	META:RXN-6271	1568868 1586414 1572800 1538796	1583219 1538813 1572364	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1722604	META:RXN-6269	1538813 1586414 1568868	1572364 1538806 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1722609	META:ACETOACETATE-DECARBOXYLASE-RXN	1569079 1572800	1551441 1590281	1.0 1.0	1.0 1.0
