Id	Entry	Left	Right	LeftStoich	RightStoich
1670050	rxn02730	1494227 1496769 1492514	1492255 1492225 1493403	1.0 1.0 2.0	1.0 1.0 1.0
1670053	rxn01400	1493319	1503336 1503020	1.0	1.0 1.0
1670055	rxn02731	1496769	1493403	1.0	1.0
1670057	rxn01403	1493320 1492238 1492396	1502393 1492256 1492514 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1670067	rxn02734	1496800 1492225	1502841	1.0 1.0	1.0
1670069	rxn01404	1502393 1492225	1492396 1493320	1.0 1.0	1.0 1.0
1670075	rxn02735	1499745 1492246 1492514	1496807 1492250	1.0 1.0 1.0	1.0 1.0
1670077	rxn01401	1493320 1492255 1492225	1492329 1493893 1494800	1.0 1.0 1.0	1.0 1.0 1.0
1670079	rxn02732	1496984 1492255	1496772 1492225	1.0 1.0	1.0 1.0
1670082	rxn01402	1492225 1494003	1492342 1493320	1.0 1.0	1.0 1.0
1670086	rxn02733	1492238 1493286 1496791 1492225	1498886 1492514 1492256 1492258	1.0 1.0 1.0 1.0	1.0 3.0 1.0 1.0
1670091	rxn01407	1492240 1517654	1497473 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1670094	rxn02738	1497672 1492240	1496822 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1670097	rxn01408	1496975 1492225	1492271 1493323	1.0 1.0	1.0 1.0
1670100	rxn02739	1492250 1497672	1492246 1496822 1492514	1.0 1.0	1.0 1.0 1.0
1670103	rxn01405	1493320 1492765	1503558 1494800	1.0 1.0	1.0 1.0
1670110	rxn02736	1499507 1496807	1492273 1499892	1.0 1.0	1.0 1.0
1670113	rxn01406	1495140 1492765	1492910 1492514 1493320	1.0 1.0	1.0 1.0 1.0
1670119	rxn02737	1496809	1497187	1.0	1.0
1670122	rxn01409	1493323 1492853	1498005 1492263	1.0 1.0	1.0 1.0
1670125	rxn02720	1492276 1496276	1495622 1498401	1.0 1.0	1.0 1.0
1670134	rxn02723	1493546 1492995	1492263 1498906	1.0 1.0	1.0 1.0
1670137	rxn02724	1492240 1496756	1502790 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1670139	rxn02721	1492263 1492514 1500454	1492225 1492321 1496276	1.0 1.0 1.0	1.0 1.0 1.0
1670146	rxn02722	1492250 1496743	1492246 1499140	1.0 1.0	1.0 1.0
1670149	rxn02727	1496760 1492225	1502801 1492309	1.0 1.0	1.0 1.0
1670151	rxn02728	1496762	1497274	1.0	1.0
1670154	rxn02725	1496756 1492250	1492246 1502790 1492514	1.0 1.0	1.0 1.0 1.0
1670156	rxn02726	1492514 1496756 1492246 1492255	1501098 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1670162	rxn02729	1493403 1492225 1492240	1492514 1492243 1496769	1.0 1.0 1.0	2.0 1.0 1.0
1670167	rxn13407	1519399	1519399	1.0	1.0
1670170	rxn13406	1519393	1519393	1.0	1.0
1670173	rxn13409	1525580	1525580	1.0	1.0
1670175	rxn01421	1493334 1492271 1492240	1492514 1496841 1492225 1492243	1.0 1.0 1.0	2.0 1.0 1.0 1.0
1670177	rxn02752	1492225 1497348 1492255	1492329 1496870 1494003	1.0 1.0 1.0	1.0 1.0 1.0
1670182	rxn01422	1492271 1493334 1492250	1492225 1496841 1492246 1492514	1.0 1.0 1.0	1.0 1.0 1.0 2.0
1670184	rxn02753	1497278 1492250	1492514 1496876 1492246	1.0 1.0	1.0 1.0 1.0
1670187	rxn02750	1496860 1492225	1502980	1.0 1.0	1.0
1670189	rxn01420	1492514 1502077	1493334 1492266	1.0 1.0	1.0 1.0
1670192	rxn02751	1496860 1492225	1502982	1.0 1.0	1.0
1670194	rxn01425	1492263 1510688 1492250	1492514 1492246 1493337	1.0 1.0 1.0	1.0 1.0 1.0
1670200	rxn02756	1497904	1496980	1.0	1.0
1670202	rxn01426	1492283 1493337	1492514 1492294 1493526	1.0 1.0	1.0 1.0 1.0
1670205	rxn02757	1496984	1502289	1.0	1.0
1670207	rxn01423	1492321 1494749	1492309 1493334	1.0 1.0	1.0 1.0
1670212	rxn02754	1492305 1496933	1492263 1502209 1492514	1.0 1.0	1.0 1.0 1.0
1670215	rxn01424	1492514 1493334 1493143	1503176 1492266	1.0 1.0 1.0	1.0 1.0
1670223	rxn02755	1496963 1492225	1500165 1496961	1.0 1.0	1.0 1.0
1670226	rxn01429	1493270 1493337	1492263 1494528	1.0 1.0	1.0 1.0
1670234	rxn01427	1492514 1492263 1495296 1492238	1492286 1492268 1493337	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1670241	rxn02758	1492514 1492246 1502200	1492250 1497008	1.0 1.0 1.0	1.0 1.0
1670244	rxn01428	1492765 1493337	1492263 1498033 1492514	1.0 1.0	1.0 1.0 1.0
1670247	rxn13401	1520280 1492225	1497548 1493148 1525385 1529527 1495918 1525533 1525461 1495850 1503672	0.01 1.0	0.06 0.27 0.01 0.09 0.02 0.24 0.17 0.05 0.1
1670251	rxn13400	1499129	1492225 1494427	1.0	1.0 1.0
1670253	rxn13403	1492225 1492225 1501460 1492238 1492238	1492258 1492256 1492258 1501460 1492514 1492256	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1670257	rxn13402	1493129	1493129	1.0	1.0
1670260	rxn01410	1493323	1492225 1499794	1.0	1.0 1.0
1670266	rxn02741	1492225 1497227	1496835 1492705	1.0 1.0	1.0 1.0
1670269	rxn01411	1492238 1493331	1503109 1492256	1.0 1.0	1.0 1.0
1670271	rxn02742	1492240 1497674	1492243 1496837 1492514	1.0 1.0	1.0 1.0 1.0
1670274	rxn02740	1496830 1492305	1497123 1492342	1.0 1.0	1.0 1.0
1670277	rxn01414	1493290 1493331	1499072 1492417	1.0 1.0	1.0 1.0
1670281	rxn02745	1492255 1497761	1492514 1496847	1.0 1.0	2.0 1.0
1670284	rxn01415	1492225 1496321	1493333 1492514 1492425	1.0 1.0	1.0 2.0 1.0
1670287	rxn02746	1496847	1499138	1.0	1.0
1670289	rxn01412	1492250 1493331	1492514 1503106 1492246	1.0 1.0	1.0 1.0 1.0
1670291	rxn02743	1496841 1492514 1492225	1498784 1492271	1.0 1.0 1.0	1.0 1.0
1670293	rxn01413	1492401 1493331	1492273 1496153	1.0 1.0	1.0 1.0
1670297	rxn02744	1499349 1492240 1492225	1496841 1492243 1492514	1.0 1.0 1.0	1.0 1.0 3.0
1670301	rxn01418	1493334 1492240 1492263	1492266 1493827 1492243	1.0 1.0 1.0	1.0 1.0 1.0
1670303	rxn02749	1497407	1496860 1492225	1.0	1.0 1.0
1670307	rxn01419	1492240 1502295	1492243 1492266 1493334	1.0 1.0	1.0 1.0 1.0
1670314	rxn01416	1492917 1493333	1496165 1492581	1.0 1.0	1.0 1.0
1670321	rxn02747	1500288 1492225	1492514 1496847	1.0 1.0	1.0 1.0
1670323	rxn01417	1493334 1492514 1492243	1497067 1492240	1.0 1.0 1.0	1.0 1.0
1670325	rxn02748	1494130 1492514	1492266 1496850	1.0 1.0	1.0 1.0
1670328	rxn02712	1501554 1492225 1492250	1492246 1492514 1496670 1492255	1.0 2.0 1.0	1.0 1.0 1.0 1.0
1670335	rxn02713	1492283 1496670	1499800 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1670338	rxn02710	1492255 1496667	1496670 1492329	1.0 1.0	1.0 1.0
1670341	rxn02711	1492283 1501597	1496667 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1670348	rxn02716	1492250 1496725	1497826 1492514 1492246	1.0 1.0	1.0 2.0 1.0
1670351	rxn02717	1492240 1496727	1502030 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1670354	rxn02714	1496676	1502694	1.0	1.0
1670356	rxn02715	1497874 1492255 1492246	1496712 1492250 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1670359	rxn02718	1492250 1496727	1502030 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1670362	rxn02719	1496276 1492250	1498401 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1670365	rxn02701	1492514 1496596 1492246 1492255	1492225 1492250 1502287	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1670367	rxn02702	1492255 1492321 1496600	1492372 1498572 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1670374	rxn02700	1492225 1497679	1496589	1.0 1.0	1.0
1670377	rxn02705	1492250 1496647	1492514 1498309 1492246	1.0 1.0	1.0 1.0 1.0
1670383	rxn02706	1492396 1502393 1492238	1492256 1496647 1492514 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1670387	rxn02703	1496624 1492238	1492256 1503292	1.0 1.0	1.0 1.0
1670390	rxn02704	1492225 1498811	1498556 1492335	1.0 1.0	1.0 1.0
1670393	rxn02709	1492250 1497042	1492514 1492246 1496660	1.0 1.0	1.0 1.0 1.0
1670396	rxn02707	1496652 1494227	1492514 1503073	1.0 1.0	1.0 1.0
1670398	rxn02708	1492225 1492240 1496658	1492243 1498079 1492514	1.0 2.0 1.0	2.0 1.0 3.0
1671905	rxn12189	1492240 1528827	1524803 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1671908	rxn03941	1492519 1504739	1492225 1504741	1.0 1.0	1.0 1.0
1671910	rxn02610	1496055	1499872	1.0	1.0
1671913	rxn03940	1504737	1504739	1.0	1.0
1671915	rxn02613	1496058	1501930	1.0	1.0
1671917	rxn03945	1504750	1504753	1.0	1.0
1671919	rxn02614	1496061 1492331	1492273 1499715	1.0 1.0	1.0 1.0
1671922	rxn03944	1504747 1492283	1492294 1504750 1492514	1.0 1.0	1.0 1.0 1.0
1671924	rxn02611	1496055 1492514	1492266 1502137	1.0 1.0	1.0 1.0
1671928	rxn03943	1492283 1504744	1492514 1504747 1492294	1.0 1.0	1.0 1.0 1.0
1671930	rxn02612	1500257	1492225 1496058	1.0	1.0 1.0
1671933	rxn03942	1492305 1504741	1504744 1492263 1492514	1.0 1.0	1.0 1.0 1.0
1671935	rxn02617	1496109	1499357 1492225	1.0	1.0 1.0
1671939	rxn02618	1496117 1492514 1492246	1501445 1492250	1.0 1.0 1.0	1.0 1.0
1671941	rxn03948	1492240 1505063	1492243 1505060 1492514	1.0 1.0	1.0 1.0 1.0
1671944	rxn02615	1500129 1492225	1496074	1.0 1.0	1.0
1671947	rxn03947	1492225 1504755	1495976 1492342	1.0 1.0	1.0 1.0
1671949	rxn02616	1492331 1496095	1492273 1499898	1.0 1.0	1.0 1.0
1671952	rxn03946	1492283 1504753	1492294 1504755 1492514	1.0 1.0	1.0 1.0 1.0
1671954	rxn02619	1492246 1492255 1496117	1501441 1492250 1492421 1492514	1.0 1.0 1.0	1.0 1.0 1.0 2.0
1671957	rxn02602	1492255 1492321 1502230	1495979 1492372 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1671959	rxn03934	1492250 1504976 1492225	1492514 1492246 1504981	1.0 1.0 1.0	2.0 1.0 1.0
1671961	rxn02603	1500738 1492225	1495983 1492514	1.0 1.0	1.0 1.0
1671964	rxn03933	1492378 1501093	1502625 1492273	1.0 1.0	1.0 1.0
1671967	rxn02600	1492255 1492246 1495979	1498113 1492225 1492250	1.0 1.0 1.0	1.0 1.0 1.0
1671970	rxn03932	1492238 1504601	1500341 1492256	1.0 1.0	1.0 1.0
1671973	rxn02601	1492246 1492255 1492514 1495979	1497859 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1671976	rxn03931	1492225 1500042	1504601 1492514	1.0 1.0	1.0 1.0
1671978	rxn02606	1492250 1496030	1492246 1496904 1492514	1.0 1.0	1.0 1.0 1.0
1671981	rxn03938	1492238 1492240	1504734 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1671983	rxn02607	1492305 1496031	1498912 1492263	1.0 1.0	1.0 1.0
1671986	rxn03937	1495749	1495767	1.0	1.0
1671988	rxn02604	1495995 1493905	1492225 1496332	1.0 1.0	1.0 1.0
1671990	rxn03936	1492243 1504962 1492255 1492514	1492240 1504324	1.0 1.0 1.0 1.0	1.0 1.0
1671992	rxn02605	1496024	1503217	1.0	1.0
1671994	rxn03935	1492225 1504956 1492250	1492514 1504962 1492246	1.0 1.0 1.0	2.0 1.0 1.0
1671996	rxn02608	1496035	1503180 1492225	1.0	1.0 1.0
1671999	rxn02609	1496055 1493426	1494466 1502192	1.0 1.0	1.0 1.0
1672001	rxn03939	1492225 1504734	1492268 1504737	1.0 1.0	1.0 1.0
1672003	rxn01300	1492238 1493199	1495045 1492256	1.0 1.0	1.0 1.0
1672008	rxn02631	1492225 1496623	1492335 1496172	1.0 1.0	1.0 1.0
1672011	rxn03963	1492240 1511763	1502074 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1672015	rxn01301	1492240 1493199	1492514 1492243 1493621	1.0 1.0	1.0 1.0 1.0
1672022	rxn02632	1498100 1492240	1496184 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1672025	rxn03962	1492250 1493342	1492246 1492514 1495368	1.0 1.0	1.0 1.0 1.0
1672032	rxn03961	1507347 1492250	1492246 1500334 1492514	1.0 1.0	1.0 1.0 1.0
1672035	rxn02630	1492225 1497654	1496168	1.0 1.0	1.0
1672038	rxn03960	1511760 1492240	1492514 1492243 1511757	1.0 1.0	1.0 1.0 1.0
1672041	rxn01304	1492556 1493199	1495095 1492263	1.0 1.0	1.0 1.0
1672046	rxn02635	1492246 1492255 1496199 1492514	1492225 1492250 1497754	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1672049	rxn03967	1492255 1511765 1492514	1492329 1511767	1.0 1.0 4.0	1.0 1.0
1672051	rxn01305	1495646 1492240	1492243 1493206 1492514	1.0 1.0	1.0 1.0 1.0
1672055	rxn02636	1492514 1492246 1496200	1501998 1492250	1.0 1.0 1.0	1.0 1.0
1672062	rxn03966	1493031 1492255	1492329 1511765	1.0 1.0	1.0 1.0
1672064	rxn01302	1492250 1493199	1493621 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1672076	rxn02633	1495304 1492240	1492243 1496193 1492514	1.0 1.0	1.0 1.0 1.0
1672079	rxn03965	1492514 1492255 1493031	1492329 1511767	4.0 2.0 1.0	2.0 1.0
1672082	rxn01303	1493199 1492305	1494986 1492263	1.0 1.0	1.0 1.0
1672091	rxn02634	1492331 1496193	1501534 1492273	1.0 1.0	1.0 1.0
1672094	rxn03964	1511763 1492250	1492514 1502074 1492246	1.0 1.0	1.0 1.0 1.0
1672098	rxn01308	1503729	1492653 1493206	1.0	1.0 1.0
1672102	rxn02639	1496213 1492604	1501982 1492263	1.0 1.0	1.0 1.0
1672105	rxn01306	1499352	1493206 1492298	1.0	1.0 1.0
1672109	rxn02637	1497765 1492250	1492514 1492246 1496210	1.0 1.0	1.0 1.0 1.0
1672112	rxn03969	1492240 1492225 1494296	1492243 1504248 1492514	1.0 1.0 1.0	1.0 1.0 2.0
1672117	rxn01307	1494186	1492298 1493206	1.0	1.0 1.0
1672121	rxn02638	1492363 1496213	1492514 1492263 1496409	1.0 1.0	1.0 1.0 1.0
1672124	rxn03968	1493506 1492255	1492876 1492329	1.0 1.0	1.0 1.0
1672127	rxn02620	1496120 1492238	1497808 1492256 1492514	1.0 1.0	1.0 1.0 1.0
1672130	rxn03952	1492250 1505117	1503837 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1672133	rxn02621	1496953 1492225	1495304 1492514	1.0 1.0	1.0 1.0
1672136	rxn03951	1503015 1492240	1505137 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1672139	rxn02624	1492263 1496128 1492514	1502975 1492225	1.0 1.0 1.0	1.0 1.0
1672141	rxn03956	1505124 1492250	1492246 1505128 1492514	1.0 1.0	1.0 1.0 1.0
1672144	rxn02625	1499047	1496128 1492271	1.0	1.0 1.0
1672147	rxn03955	1492240 1505124	1505128 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1672149	rxn02622	1497419	1496128 1492225	1.0	1.0 1.0
1672153	rxn03954	1494323 1492250	1492246 1492514 1494963	1.0 1.0	1.0 1.0 1.0
1672160	rxn02623	1496128 1492225	1502977	1.0 1.0	1.0
1672162	rxn03953	1494323 1492240	1492243 1494963 1492514	1.0 1.0	1.0 1.0 1.0
1672167	rxn02628	1492404 1496153	1497649 1492412	1.0 1.0	1.0 1.0
1672170	rxn02629	1496167 1492283	1498920 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1672173	rxn03959	1511754 1492240	1492243 1492514 1511757	1.0 1.0	1.0 1.0 1.0
1672176	rxn02626	1495842	1503206	1.0	1.0
1672178	rxn03958	1511625 1492250	1492246 1511637 1492514	1.0 1.0	1.0 1.0 1.0
1672187	rxn02627	1496132	1503209	1.0	1.0
1672189	rxn03957	1492250 1505050	1492246 1492514 1494189	1.0 1.0	1.0 1.0 1.0
1672192	rxn03901	1492225 1498922	1493400 1492258 1492514	1.0 1.0	1.0 1.0 1.0
1672198	rxn03900	1492238 1496489	1493400 1492256	1.0 1.0	1.0 1.0
1672204	rxn03905	1493015 1500858	1492273 1498487	1.0 1.0	1.0 1.0
1672210	rxn03904	1501176 1493400	1502635 1492630	1.0 1.0	1.0 1.0
1672222	rxn03903	1500784 1493400	1501093 1492630	1.0 1.0	1.0 1.0
1672225	rxn03902	1501072 1493400	1492630 1502609	1.0 1.0	1.0 1.0
1672229	rxn03909	1492685 1492298 1492514	1511637 1492266	1.0 1.0 1.0	1.0 1.0
1672236	rxn03908	1492238 1511630	1511633 1492256	1.0 1.0	1.0 1.0
1672249	rxn03907	1511625 1492444	1511630 1492268	1.0 1.0	1.0 1.0
1672256	rxn03906	1492243 1498360 1492514 1492255	1492266 1492240 1492225 1498053	1.0 1.0 2.0 1.0	1.0 1.0 1.0 1.0
1672258	rxn03923	1493973 1492514 1492258	1493075 1492581	1.0 1.0 1.0	1.0 1.0
1672265	rxn03922	1498298 1492255	1492514 1511606	1.0 1.0	1.0 1.0
1672267	rxn03921	1511610 1492225 1492240	1492243 1492514 1498360	1.0 1.0 1.0	1.0 2.0 1.0
1672269	rxn03920	1511608 1492225	1511610 1492298	1.0 1.0	1.0 1.0
1672271	rxn03927	1511605 1492243 1492255 1492514	1511621 1492240 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1672273	rxn03926	1511605 1492514 1492243 1492255	1492225 1492240 1511619	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1672275	rxn03925	1492243 1511605 1492255 1492514	1511614 1492240 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1672277	rxn03924	1492298 1493129	1493973 1492367	1.0 1.0	1.0 1.0
1672279	rxn03929	1492225 1511614	1511612	1.0 1.0	1.0
1672281	rxn03928	1511619	1511621	1.0	1.0
1672283	rxn03912	1492514 1496117 1492246 1492255	1492225 1492250 1492421 1511669	2.0 1.0 3.0 3.0	4.0 3.0 1.0 1.0
1672286	rxn03911	1492250 1501441	1492514 1492246 1511669	1.0 1.0	1.0 1.0 1.0
1670784	rxn12154	1492396 1494251	1492514 1521244 1492917	1.0 1.0	1.0 1.0 1.0
1670788	rxn13484	1492240 1529661	1492243 1529724 1492514	1.0 1.0	1.0 1.0 1.0
1670791	rxn12155	1528754 1492396	1492425 1521244	1.0 1.0	1.0 1.0
1670792	rxn13487	1492255 1492250 1492383 1492451 1494418 1495005 1492238 1496450	1492246 1492263 1492225 1492266 1492514 1492256 1529707 1492258	3.0 2.0 2.0 1.0 1.0 1.0 1.0 1.0	2.0 1.0 5.0 1.0 4.0 1.0 1.0 1.0
1670795	rxn12156	1499266	1528697	1.0	1.0
1670797	rxn13486	1529658 1492240	1492514 1529720 1492243	1.0 1.0	1.0 1.0 1.0
1670799	rxn12157	1496993 1492335 1492514	1492619 1492271	1.0 1.0 2.0	1.0 1.0
1670801	rxn13489	1492604 1492225 1492355	1529758 1492263 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1670804	rxn12158	1492256 1492619	1493750 1492258 1492514	1.0 1.0	1.0 1.0 1.0
1670807	rxn13488	1529758	1492225 1529755	1.0	1.0 1.0
1670810	rxn12159	1501504	1495386 1492533	1.0	1.0 1.0
1670813	rxn01490	1493414	1503054	1.0	1.0
1670817	rxn01491	1492225 1493420	1492514 1492258 1495020	1.0 1.0	1.0 1.0 1.0
1670821	rxn00160	1492240 1493746	1492266 1492298 1492243	1.0 1.0	1.0 1.0 1.0
1670827	rxn00162	1492514 1492355	1492298 1492266	1.0 1.0	1.0 1.0
1670834	rxn01494	1493426 1492255	1492514 1500957	1.0 1.0	1.0 1.0
1670841	rxn00161	1492832 1492250	1492246 1492298 1492266	1.0 1.0	1.0 1.0 1.0
1670848	rxn01495	1493426 1492255	1492514 1500959	1.0 1.0	1.0 1.0
1670852	rxn00164	1492266 1492298	1492514 1499556	1.0 1.0	1.0 1.0
1670854	rxn01492	1495020 1492238	1492256 1493420	1.0 1.0	1.0 1.0
1670863	rxn00163	1492225 1498466 1492514	1492298 1492266	1.0 1.0 1.0	1.0 1.0
1670866	rxn00166	1494274	1492298 1492271	1.0	1.0 1.0
1670873	rxn01498	1493426	1495296 1492271	1.0	1.0 1.0
1670878	rxn00165	1492451	1492298 1492271	1.0	1.0 1.0
1670893	rxn01499	1492514 1493426	1492266 1499266	1.0 1.0	1.0 1.0
1670896	rxn00168	1492298 1492514	1492266 1492533	1.0 1.0	1.0 1.0
1670902	rxn01496	1493426 1492321	1492309 1499665	1.0 1.0	1.0 1.0
1670905	rxn01497	1492519 1492255	1494466 1492225	1.0 1.0	1.0 1.0
1670908	rxn13470	1492286 1529742	1529745 1519767	1.0 1.0	1.0 1.0
1670909	rxn12140	1528750	1528734	1.0	1.0
1670911	rxn13472	1492240 1526337 1492238 1492263 1492225 1492276	1492305 1492243 1492604 1492268 1492514 1492286 1495622	7.0 1.0 1.0 8.0 7.0 7.0	7.0 7.0 1.0 1.0 7.0 1.0 7.0
1670915	rxn12141	1492514 1528750	1528733	3.0 1.0	1.0
1670917	rxn13471	1529774 1492286	1519767 1529777	1.0 1.0	1.0 1.0
1670918	rxn12142	1495813	1503035	1.0	1.0
1670920	rxn13474	1494179 1492246 1492514 1529813	1492250 1492263 1492266 1492225 1527429	1.0 2.0 3.0 1.0	2.0 1.0 1.0 1.0 1.0
1670924	rxn12143	1496312	1508756	1.0	1.0
1670926	rxn13473	1492246 1527478 1494179 1492514	1492263 1492225 1492266 1529813 1492250	2.0 1.0 1.0 3.0	1.0 1.0 1.0 1.0 2.0
1670930	rxn12144	1495813	1509088	1.0	1.0
1670932	rxn13476	1492514 1492246 1529893 1494179	1492266 1492225 1492250 1492263 1527462	3.0 2.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0
1670936	rxn12145	1495813	1508981	1.0	1.0
1670938	rxn13475	1492246 1492514 1527265 1494179	1492263 1492225 1492266 1529893 1492250	2.0 3.0 1.0 1.0	1.0 1.0 1.0 1.0 2.0
1670939	rxn12146	1528751	1504601	1.0	1.0
1670941	rxn13478	1526337 1492514	1492514 1526337	1.0 1.0	1.0 1.0
1670945	rxn12147	1492225 1500042	1492514 1528751	1.0 1.0	1.0 1.0
1670947	rxn13477	1493640 1492739	1492268 1495393	1.0 3.0	3.0 1.0
1670951	rxn12148	1492949	1503498	1.0	1.0
1670953	rxn12149	1503498	1510498	1.0	1.0
1670955	rxn13479	1529724 1492283	1492514 1529742 1492294	1.0 1.0	1.0 1.0 1.0
1670959	rxn13429	1529584 1492240	1494573 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1670963	rxn13428	1492283 1492595 1496395	1492700 1493903 1492481 1492367	2.0 1.0 1.0	1.0 2.0 2.0 1.0
1670967	rxn02770	1492240 1497141	1492243 1492514 1498007	1.0 1.0	1.0 1.0 1.0
1670971	rxn01440	1493354 1492225 1492255	1492514 1499250 1492329	1.0 1.0 1.0	1.0 1.0 1.0
1670973	rxn02771	1492283 1497148	1503259 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1670975	rxn00111	1492255 1503028 1492246	1492429 1492271 1492250	1.0 1.0 1.0	1.0 1.0 1.0
1670982	rxn01443	1492755 1493354	1493409 1493020	1.0 1.0	1.0 1.0
1670985	rxn02774	1492240 1497176	1502432 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1670992	rxn00110	1503028 1492243 1492255	1492271 1492240 1492429	1.0 1.0 1.0	1.0 1.0 1.0
1670996	rxn01444	1493358 1492238	1493450 1492256	1.0 1.0	1.0 1.0
1671002	rxn02775	1492283 1497176 1492514	1492294 1502412	1.0 1.0 1.0	1.0 1.0
1671008	rxn00113	1492266 1492238 1492225 1492271	1492906 1492256 1492514 1492258	1.0 2.0 1.0 1.0	1.0 2.0 2.0 1.0
1671015	rxn01441	1492225 1494984	1493354 1492425	1.0 1.0	1.0 1.0
1671018	rxn02772	1492240 1497157	1497361 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1671021	rxn00112	1492255 1492271 1492514	1492965 1492225	1.0 1.0 1.0	1.0 1.0
1671023	rxn01442	1492515 1493354	1492626 1493409	1.0 1.0	1.0 1.0
1671026	rxn02773	1497160 1492404	1492412 1497374	1.0 1.0	1.0 1.0
1671029	rxn00115	1492271 1492266	1492917	1.0 1.0	1.0
1671031	rxn01447	1492240 1496596	1492243 1493360 1492514	1.0 1.0	1.0 1.0 1.0
1671034	rxn02778	1497178 1492321	1492309 1499366	1.0 1.0	1.0 1.0
1671037	rxn00114	1492266 1492238 1492271	1492514 1492906 1492256	1.0 1.0 1.0	1.0 1.0 1.0
1671042	rxn01448	1493360 1492283	1492294 1492514 1499464	1.0 1.0	1.0 1.0 1.0
1671045	rxn02779	1494955 1497276 1492329	1497178 1496839 1492225	1.0 1.0 1.0	1.0 1.0 2.0
1671047	rxn00117	1492273 1492238	1492256 1492489	1.0 1.0	1.0 1.0
1671057	rxn01445	1492225 1493450	1493358 1492514 1492258	1.0 1.0	1.0 1.0 1.0
1671066	rxn02776	1492283 1492514 1497188	1492294 1502432	2.0 2.0 1.0	2.0 1.0
1671067	rxn00116	1492225 1492273	1492630 1492258 1492514	1.0 1.0	1.0 1.0 1.0
1671071	rxn01446	1492514 1493358 1492258	1494141 1493118	1.0 1.0 1.0	1.0 1.0
1671078	rxn02777	1497176 1493263	1502428	1.0 1.0	1.0
1671080	rxn00119	1492238 1492630	1492256 1492273	1.0 1.0	1.0 1.0
1671091	rxn00118	1492489 1492286	1492273 1492256	1.0 1.0	1.0 1.0
1671094	rxn01449	1492283 1493360	1492294 1502251 1492514	1.0 1.0	1.0 1.0 1.0
1671095	rxn13421	1492240 1529538	1492514 1493367 1492243	1.0 1.0	1.0 1.0 1.0
1671099	rxn13420	1492225 1494573	1529538	1.0 1.0	1.0
1671103	rxn13423	1492266 1525475	1527239 1492514	1.0 1.0	1.0 1.0
1671107	rxn13422	1495281 1492240	1492243 1529806 1492514	1.0 1.0	1.0 1.0 1.0
1671110	rxn13425	1525673 1527382	1519767 1529786	1.0 1.0	1.0 1.0
1671114	rxn13424	1529755 1492225	1500578	1.0 1.0	1.0
1671116	rxn13427	1493134 1492305	1492342 1529584	1.0 1.0	1.0 1.0
1671120	rxn13426	1527187 1527382	1529789 1519767	1.0 1.0	1.0 1.0
1671121	rxn13417	1529531 1492225	1525533 1525461 1501921 1495850 1503672 1525473 1493148	0.01 1.0	0.27 0.655 0.01 0.03 0.015 0.01 0.02
1671124	rxn13419	1492240 1529535	1492514 1492243 1498603	1.0 1.0	1.0 1.0 1.0
1671128	rxn02760	1497378 1492225	1492584 1492559	1.0 1.0	1.0 1.0
1671132	rxn00100	1492238 1494591	1492256 1492263	1.0 1.0	1.0 1.0
1671141	rxn01432	1493345 1492853	1498714 1492263	1.0 1.0	1.0 1.0
1671144	rxn02763	1492250 1497077	1497721 1492514 1492246	1.0 1.0	1.0 1.0 1.0
